,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,fname,labels
7322,21,1,277,196,133,cars_train/07323.jpg,Hyundai Sonata Hybrid Sedan 2012
7323,129,173,926,561,139,cars_train/07324.jpg,Hyundai Azera Sedan 2012
7324,22,154,358,319,59,cars_train/07325.jpg,Chevrolet HHR SS 2010
7325,207,387,1446,835,77,cars_train/07326.jpg,Chrysler Town and Country Minivan 2012
7326,36,38,617,449,116,cars_train/07327.jpg,Ford Fiesta Sedan 2012
7327,12,151,615,362,73,cars_train/07328.jpg,Chevrolet Silverado 1500 Extended Cab 2012
7328,10,21,289,170,133,cars_train/07329.jpg,Hyundai Sonata Hybrid Sedan 2012
7329,143,541,3812,2094,139,cars_train/07330.jpg,Hyundai Azera Sedan 2012
7330,55,144,583,354,94,cars_train/07331.jpg,Dodge Durango SUV 2007
7331,34,72,919,554,93,cars_train/07332.jpg,Dodge Durango SUV 2012
7332,47,179,593,436,170,cars_train/07333.jpg,Nissan 240SX Coupe 1998
7333,132,282,768,581,78,cars_train/07334.jpg,Chrysler 300 SRT-8 2010
7334,12,44,288,165,159,cars_train/07335.jpg,McLaren MP4-12C Coupe 2012
7335,62,3,513,419,134,cars_train/07336.jpg,Hyundai Elantra Sedan 2007
7336,32,17,349,143,142,cars_train/07337.jpg,Isuzu Ascender SUV 2008
7337,152,377,1087,803,46,cars_train/07338.jpg,Buick Regal GS 2012
7338,106,187,509,406,23,cars_train/07339.jpg,Audi S4 Sedan 2007
7339,80,164,678,389,10,cars_train/07340.jpg,Aston Martin Virage Coupe 2012
7340,56,6,595,469,49,cars_train/07341.jpg,Buick Enclave SUV 2012
7341,36,24,226,172,87,cars_train/07342.jpg,Dodge Sprinter Cargo Van 2009
7342,13,30,135,100,173,cars_train/07343.jpg,Ram C/V Cargo Van Minivan 2012
7343,31,117,566,455,94,cars_train/07344.jpg,Dodge Durango SUV 2007
7344,22,79,558,356,189,cars_train/07345.jpg,Volkswagen Golf Hatchback 2012
7345,13,115,787,440,2,cars_train/07346.jpg,Acura TL Sedan 2012
7346,6,12,86,49,122,cars_train/07347.jpg,Geo Metro Convertible 1993
7347,187,270,1103,735,139,cars_train/07348.jpg,Hyundai Azera Sedan 2012
7348,62,43,465,296,61,cars_train/07349.jpg,Chevrolet Tahoe Hybrid SUV 2012
7349,24,48,646,337,127,cars_train/07350.jpg,Honda Accord Coupe 2012
7350,49,322,925,646,6,cars_train/07351.jpg,Acura ZDX Hatchback 2012
7351,80,116,1200,775,141,cars_train/07352.jpg,Infiniti QX56 SUV 2011
7352,45,34,706,392,42,cars_train/07353.jpg,Bentley Continental GT Coupe 2007
7353,34,36,622,305,35,cars_train/07354.jpg,BMW M6 Convertible 2010
7354,11,44,463,319,84,cars_train/07355.jpg,Dodge Caravan Minivan 1997
7355,34,89,568,350,173,cars_train/07356.jpg,Ram C/V Cargo Van Minivan 2012
7356,274,312,668,479,137,cars_train/07357.jpg,Hyundai Sonata Sedan 2012
7357,26,127,617,356,186,cars_train/07358.jpg,Toyota Camry Sedan 2012
7358,10,67,599,303,162,cars_train/07359.jpg,Mercedes-Benz SL-Class Coupe 2009
7359,296,398,1588,995,191,cars_train/07360.jpg,Volkswagen Beetle Hatchback 2012
7360,15,131,692,380,73,cars_train/07361.jpg,Chevrolet Silverado 1500 Extended Cab 2012
7361,342,148,1405,951,150,cars_train/07362.jpg,Lamborghini Aventador Coupe 2012
7362,31,31,561,324,32,cars_train/07363.jpg,BMW X6 SUV 2012
7363,71,145,629,460,3,cars_train/07364.jpg,Acura TL Type-S 2008
7364,140,102,537,361,156,cars_train/07365.jpg,MINI Cooper Roadster Convertible 2012
7365,11,27,289,141,34,cars_train/07366.jpg,BMW M5 Sedan 2010
7366,2,22,243,91,150,cars_train/07367.jpg,Lamborghini Aventador Coupe 2012
7367,29,26,1260,778,136,cars_train/07368.jpg,Hyundai Genesis Sedan 2012
7368,61,47,500,320,194,cars_train/07369.jpg,Volvo XC90 SUV 2007
7369,29,82,473,297,92,cars_train/07370.jpg,Dodge Challenger SRT8 2011
7370,34,36,954,573,83,cars_train/07371.jpg,Dodge Caliber Wagon 2007
7371,93,108,519,332,177,cars_train/07372.jpg,Scion xD Hatchback 2012
7372,45,39,419,272,192,cars_train/07373.jpg,Volvo C30 Hatchback 2012
7373,8,5,602,322,157,cars_train/07374.jpg,Maybach Landaulet Convertible 2012
7374,15,47,254,192,187,cars_train/07375.jpg,Toyota Corolla Sedan 2012
7375,63,105,564,387,179,cars_train/07376.jpg,Spyker C8 Coupe 2009
7376,26,50,253,146,13,cars_train/07377.jpg,Audi TTS Coupe 2012
7377,11,45,354,226,84,cars_train/07378.jpg,Dodge Caravan Minivan 1997
7378,20,129,431,277,65,cars_train/07379.jpg,Chevrolet Cobalt SS 2010
7379,84,20,961,731,85,cars_train/07380.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
7380,6,59,447,310,83,cars_train/07381.jpg,Dodge Caliber Wagon 2007
7381,18,119,612,390,141,cars_train/07382.jpg,Infiniti QX56 SUV 2011
7382,19,100,245,172,17,cars_train/07383.jpg,Audi 100 Wagon 1994
7383,27,108,269,196,17,cars_train/07384.jpg,Audi 100 Wagon 1994
7384,69,41,477,282,41,cars_train/07385.jpg,Bentley Continental GT Coupe 2012
7385,178,790,3061,2333,9,cars_train/07386.jpg,Aston Martin Virage Convertible 2012
7386,80,89,558,392,74,cars_train/07387.jpg,Chevrolet Silverado 1500 Regular Cab 2012
7387,90,222,852,583,58,cars_train/07388.jpg,Chevrolet Camaro Convertible 2012
7388,56,89,717,519,31,cars_train/07389.jpg,BMW X5 SUV 2007
7389,27,44,485,304,109,cars_train/07390.jpg,Ford Edge SUV 2012
7390,21,36,319,198,145,cars_train/07391.jpg,Jeep Wrangler SUV 2012
7391,147,202,1066,629,2,cars_train/07392.jpg,Acura TL Sedan 2012
7392,55,140,579,387,186,cars_train/07393.jpg,Toyota Camry Sedan 2012
7393,17,78,249,175,108,cars_train/07394.jpg,Ford Expedition EL SUV 2009
7394,11,13,252,149,73,cars_train/07395.jpg,Chevrolet Silverado 1500 Extended Cab 2012
7395,4,36,264,169,43,cars_train/07396.jpg,Bentley Continental Flying Spur Sedan 2007
7396,14,31,286,192,82,cars_train/07397.jpg,Dodge Caliber Wagon 2012
7397,73,53,618,395,119,cars_train/07398.jpg,GMC Yukon Hybrid SUV 2012
7398,26,55,559,375,171,cars_train/07399.jpg,Plymouth Neon Coupe 1999
7399,130,70,1169,806,181,cars_train/07400.jpg,Suzuki Kizashi Sedan 2012
7400,58,133,589,344,150,cars_train/07401.jpg,Lamborghini Aventador Coupe 2012
7401,76,204,524,397,192,cars_train/07402.jpg,Volvo C30 Hatchback 2012
7402,127,148,1444,931,181,cars_train/07403.jpg,Suzuki Kizashi Sedan 2012
7403,214,224,1000,629,193,cars_train/07404.jpg,Volvo 240 Sedan 1993
7404,37,379,1579,1180,55,cars_train/07405.jpg,Chevrolet Corvette ZR1 2012
7405,15,75,640,398,69,cars_train/07406.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
7406,149,102,892,508,32,cars_train/07407.jpg,BMW X6 SUV 2012
7407,88,111,321,222,14,cars_train/07408.jpg,Audi R8 Coupe 2012
7408,82,123,573,371,167,cars_train/07409.jpg,Nissan Leaf Hatchback 2012
7409,24,45,262,179,187,cars_train/07410.jpg,Toyota Corolla Sedan 2012
7410,62,183,589,365,78,cars_train/07411.jpg,Chrysler 300 SRT-8 2010
7411,21,4,495,341,98,cars_train/07412.jpg,FIAT 500 Abarth 2012
7412,31,62,621,414,194,cars_train/07413.jpg,Volvo XC90 SUV 2007
7413,17,27,382,181,180,cars_train/07414.jpg,Suzuki Aerio Sedan 2007
7414,25,79,287,188,120,cars_train/07415.jpg,GMC Acadia SUV 2012
7415,27,272,627,462,78,cars_train/07416.jpg,Chrysler 300 SRT-8 2010
7416,7,54,493,236,32,cars_train/07417.jpg,BMW X6 SUV 2012
7417,49,493,1537,1033,126,cars_train/07418.jpg,Honda Odyssey Minivan 2007
7418,14,128,479,331,58,cars_train/07419.jpg,Chevrolet Camaro Convertible 2012
7419,329,224,1351,931,131,cars_train/07420.jpg,Hyundai Tucson SUV 2012
7420,103,262,604,445,167,cars_train/07421.jpg,Nissan Leaf Hatchback 2012
7421,24,74,559,364,119,cars_train/07422.jpg,GMC Yukon Hybrid SUV 2012
7422,16,142,384,292,13,cars_train/07423.jpg,Audi TTS Coupe 2012
7423,22,25,454,304,185,cars_train/07424.jpg,Toyota Sequoia SUV 2012
7424,20,31,492,306,56,cars_train/07425.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
7425,27,27,249,153,52,cars_train/07426.jpg,Cadillac Escalade EXT Crew Cab 2007
7426,69,178,747,495,116,cars_train/07427.jpg,Ford Fiesta Sedan 2012
7427,17,26,558,448,130,cars_train/07428.jpg,Hyundai Santa Fe SUV 2012
7428,74,299,973,744,80,cars_train/07429.jpg,Chrysler PT Cruiser Convertible 2008
7429,226,1,668,376,93,cars_train/07430.jpg,Dodge Durango SUV 2012
7430,58,325,1238,688,54,cars_train/07431.jpg,Chevrolet Corvette Convertible 2012
7431,47,145,946,585,66,cars_train/07432.jpg,Chevrolet Malibu Hybrid Sedan 2010
7432,61,103,546,425,40,cars_train/07433.jpg,Bentley Mulsanne Sedan 2011
7433,55,64,563,409,132,cars_train/07434.jpg,Hyundai Veracruz SUV 2012
7434,10,33,340,135,184,cars_train/07435.jpg,Tesla Model S Sedan 2012
7435,25,9,276,194,130,cars_train/07436.jpg,Hyundai Santa Fe SUV 2012
7436,8,12,478,234,65,cars_train/07437.jpg,Chevrolet Cobalt SS 2010
7437,62,236,916,675,171,cars_train/07438.jpg,Plymouth Neon Coupe 1999
7438,45,58,460,216,11,cars_train/07439.jpg,Audi RS 4 Convertible 2008
7439,11,64,424,254,50,cars_train/07440.jpg,Cadillac CTS-V Sedan 2012
7440,110,142,718,449,192,cars_train/07441.jpg,Volvo C30 Hatchback 2012
7441,30,132,1015,658,85,cars_train/07442.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
7442,60,72,523,315,128,cars_train/07443.jpg,Honda Accord Sedan 2012
7443,25,44,444,238,170,cars_train/07444.jpg,Nissan 240SX Coupe 1998
7444,69,8,432,325,3,cars_train/07445.jpg,Acura TL Type-S 2008
7445,42,70,556,338,116,cars_train/07446.jpg,Ford Fiesta Sedan 2012
7446,48,31,226,164,94,cars_train/07447.jpg,Dodge Durango SUV 2007
7447,61,132,898,711,171,cars_train/07448.jpg,Plymouth Neon Coupe 1999
7448,32,236,1245,551,149,cars_train/07449.jpg,Lamborghini Reventon Coupe 2008
7449,20,45,252,153,4,cars_train/07450.jpg,Acura TSX Sedan 2012
7450,189,224,1115,623,44,cars_train/07451.jpg,Bugatti Veyron 16.4 Convertible 2009
7451,51,18,419,306,195,cars_train/07452.jpg,smart fortwo Convertible 2012
7452,20,13,247,187,83,cars_train/07453.jpg,Dodge Caliber Wagon 2007
7453,22,52,451,235,192,cars_train/07454.jpg,Volvo C30 Hatchback 2012
7454,121,87,465,278,195,cars_train/07455.jpg,smart fortwo Convertible 2012
7455,4,180,1258,831,171,cars_train/07456.jpg,Plymouth Neon Coupe 1999
7456,93,60,567,390,190,cars_train/07457.jpg,Volkswagen Golf Hatchback 1991
7457,13,33,607,423,42,cars_train/07458.jpg,Bentley Continental GT Coupe 2007
7458,36,147,316,245,133,cars_train/07459.jpg,Hyundai Sonata Hybrid Sedan 2012
7459,44,332,1256,795,111,cars_train/07460.jpg,Ford GT Coupe 2006
7460,33,310,387,529,175,cars_train/07461.jpg,Rolls-Royce Ghost Sedan 2012
7461,14,112,457,360,112,cars_train/07462.jpg,Ford F-150 Regular Cab 2012
7462,18,69,485,260,3,cars_train/07463.jpg,Acura TL Type-S 2008
7463,43,50,137,107,106,cars_train/07464.jpg,Ford Mustang Convertible 2007
7464,67,44,523,393,93,cars_train/07465.jpg,Dodge Durango SUV 2012
7465,9,55,580,366,103,cars_train/07466.jpg,Ferrari 458 Italia Coupe 2012
7466,2,15,160,92,151,cars_train/07467.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
7467,9,174,678,388,15,cars_train/07468.jpg,Audi V8 Sedan 1994
7468,3,13,76,52,56,cars_train/07469.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
7469,42,193,605,476,138,cars_train/07470.jpg,Hyundai Elantra Touring Hatchback 2012
7470,2,1,400,248,8,cars_train/07471.jpg,Aston Martin V8 Vantage Coupe 2012
7471,133,202,1005,722,64,cars_train/07472.jpg,Chevrolet Avalanche Crew Cab 2012
7472,248,255,1291,804,150,cars_train/07473.jpg,Lamborghini Aventador Coupe 2012
7473,26,182,579,391,84,cars_train/07474.jpg,Dodge Caravan Minivan 1997
7474,24,32,260,202,108,cars_train/07475.jpg,Ford Expedition EL SUV 2009
7475,9,73,342,219,159,cars_train/07476.jpg,McLaren MP4-12C Coupe 2012
7476,4,34,251,175,188,cars_train/07477.jpg,Toyota 4Runner SUV 2012
7477,25,110,614,369,82,cars_train/07478.jpg,Dodge Caliber Wagon 2012
7478,48,78,593,373,55,cars_train/07479.jpg,Chevrolet Corvette ZR1 2012
7479,14,28,290,215,36,cars_train/07480.jpg,BMW X3 SUV 2012
7480,17,100,692,467,72,cars_train/07481.jpg,Chevrolet Malibu Sedan 2007
7481,44,33,268,167,97,cars_train/07482.jpg,Eagle Talon Hatchback 1998
7482,43,160,774,541,5,cars_train/07483.jpg,Acura Integra Type R 2001
7483,19,65,263,156,55,cars_train/07484.jpg,Chevrolet Corvette ZR1 2012
7484,80,89,555,403,88,cars_train/07485.jpg,Dodge Journey SUV 2012
7485,259,80,723,407,139,cars_train/07486.jpg,Hyundai Azera Sedan 2012
7486,20,48,385,283,0,cars_train/07487.jpg,AM General Hummer SUV 2000
7487,35,179,522,378,96,cars_train/07488.jpg,Dodge Charger SRT-8 2009
7488,108,222,554,446,171,cars_train/07489.jpg,Plymouth Neon Coupe 1999
7489,31,20,229,133,52,cars_train/07490.jpg,Cadillac Escalade EXT Crew Cab 2007
7490,54,4,220,165,44,cars_train/07491.jpg,Bugatti Veyron 16.4 Convertible 2009
7491,69,160,971,666,181,cars_train/07492.jpg,Suzuki Kizashi Sedan 2012
7492,16,64,300,209,17,cars_train/07493.jpg,Audi 100 Wagon 1994
7493,299,285,988,542,166,cars_train/07494.jpg,Mitsubishi Lancer Sedan 2012
7494,48,170,589,404,43,cars_train/07495.jpg,Bentley Continental Flying Spur Sedan 2007
7495,22,57,155,120,15,cars_train/07496.jpg,Audi V8 Sedan 1994
7496,4,25,270,165,79,cars_train/07497.jpg,Chrysler Crossfire Convertible 2008
7497,101,63,607,451,63,cars_train/07498.jpg,Chevrolet Express Cargo Van 2007
7498,26,80,607,361,59,cars_train/07499.jpg,Chevrolet HHR SS 2010
7499,20,27,613,413,195,cars_train/07500.jpg,smart fortwo Convertible 2012
7500,32,56,515,323,25,cars_train/07501.jpg,BMW ActiveHybrid 5 Sedan 2012
7501,28,235,1022,583,78,cars_train/07502.jpg,Chrysler 300 SRT-8 2010
7502,25,134,618,427,22,cars_train/07503.jpg,Audi S4 Sedan 2012
7503,98,123,641,425,144,cars_train/07504.jpg,Jeep Patriot SUV 2012
7504,33,109,604,417,162,cars_train/07505.jpg,Mercedes-Benz SL-Class Coupe 2009
7505,18,128,607,398,176,cars_train/07506.jpg,Rolls-Royce Phantom Sedan 2012
7506,70,364,1519,1105,164,cars_train/07507.jpg,Mercedes-Benz S-Class Sedan 2012
7507,367,247,1603,1084,127,cars_train/07508.jpg,Honda Accord Coupe 2012
7508,62,239,940,679,47,cars_train/07509.jpg,Buick Rainier SUV 2007
7509,32,80,615,421,167,cars_train/07510.jpg,Nissan Leaf Hatchback 2012
7510,14,270,1593,895,36,cars_train/07511.jpg,BMW X3 SUV 2012
7511,55,58,500,321,136,cars_train/07512.jpg,Hyundai Genesis Sedan 2012
7512,5,43,299,144,174,cars_train/07513.jpg,Rolls-Royce Phantom Drophead Coupe Convertible 2012
7513,106,150,1012,633,62,cars_train/07514.jpg,Chevrolet Sonic Sedan 2012
7514,20,64,458,304,155,cars_train/07515.jpg,Lincoln Town Car Sedan 2011
7515,15,58,602,379,106,cars_train/07516.jpg,Ford Mustang Convertible 2007
7516,22,83,1686,833,128,cars_train/07517.jpg,Honda Accord Sedan 2012
7517,28,7,406,211,47,cars_train/07518.jpg,Buick Rainier SUV 2007
7518,110,176,981,509,78,cars_train/07519.jpg,Chrysler 300 SRT-8 2010
7519,61,211,859,620,166,cars_train/07520.jpg,Mitsubishi Lancer Sedan 2012
7520,27,83,284,176,128,cars_train/07521.jpg,Honda Accord Sedan 2012
7521,42,142,655,457,81,cars_train/07522.jpg,Daewoo Nubira Wagon 2002
7522,31,175,964,611,97,cars_train/07523.jpg,Eagle Talon Hatchback 1998
7523,35,197,838,605,26,cars_train/07524.jpg,BMW 1 Series Convertible 2012
7524,17,112,576,314,73,cars_train/07525.jpg,Chevrolet Silverado 1500 Extended Cab 2012
7525,41,59,409,199,61,cars_train/07526.jpg,Chevrolet Tahoe Hybrid SUV 2012
7526,32,62,435,337,158,cars_train/07527.jpg,Mazda Tribute SUV 2011
7527,113,69,509,315,48,cars_train/07528.jpg,Buick Verano Sedan 2012
7528,13,68,627,425,49,cars_train/07529.jpg,Buick Enclave SUV 2012
7529,70,69,610,391,46,cars_train/07530.jpg,Buick Regal GS 2012
7530,33,28,865,567,149,cars_train/07531.jpg,Lamborghini Reventon Coupe 2008
7531,21,86,702,429,146,cars_train/07532.jpg,Jeep Liberty SUV 2012
7532,38,57,220,153,52,cars_train/07533.jpg,Cadillac Escalade EXT Crew Cab 2007
7533,13,81,633,429,74,cars_train/07534.jpg,Chevrolet Silverado 1500 Regular Cab 2012
7534,7,107,575,301,15,cars_train/07535.jpg,Audi V8 Sedan 1994
7535,28,62,383,280,50,cars_train/07536.jpg,Cadillac CTS-V Sedan 2012
7536,47,65,249,180,195,cars_train/07537.jpg,smart fortwo Convertible 2012
7537,23,28,185,115,50,cars_train/07538.jpg,Cadillac CTS-V Sedan 2012
7538,55,120,588,432,90,cars_train/07539.jpg,Dodge Dakota Club Cab 2007
7539,417,497,2981,2088,190,cars_train/07540.jpg,Volkswagen Golf Hatchback 1991
7540,49,59,954,610,71,cars_train/07541.jpg,Chevrolet Monte Carlo Coupe 2007
7541,2,169,588,430,150,cars_train/07542.jpg,Lamborghini Aventador Coupe 2012
7542,20,13,276,159,113,cars_train/07543.jpg,Ford F-150 Regular Cab 2007
7543,188,377,838,613,170,cars_train/07544.jpg,Nissan 240SX Coupe 1998
7544,87,118,627,354,55,cars_train/07545.jpg,Chevrolet Corvette ZR1 2012
7545,66,95,529,326,140,cars_train/07546.jpg,Infiniti G Coupe IPL 2012
7546,53,58,657,385,49,cars_train/07547.jpg,Buick Enclave SUV 2012
7547,19,53,479,293,71,cars_train/07548.jpg,Chevrolet Monte Carlo Coupe 2007
7548,31,8,183,147,142,cars_train/07549.jpg,Isuzu Ascender SUV 2008
7549,13,19,298,175,180,cars_train/07550.jpg,Suzuki Aerio Sedan 2007
7550,333,281,2021,1485,191,cars_train/07551.jpg,Volkswagen Beetle Hatchback 2012
7551,2,33,200,136,89,cars_train/07552.jpg,Dodge Dakota Crew Cab 2010
7552,30,59,287,177,23,cars_train/07553.jpg,Audi S4 Sedan 2007
7553,115,168,553,405,75,cars_train/07554.jpg,Chrysler Aspen SUV 2009
7554,20,132,1007,621,96,cars_train/07555.jpg,Dodge Charger SRT-8 2009
7555,7,33,249,161,89,cars_train/07556.jpg,Dodge Dakota Crew Cab 2010
7556,52,81,380,262,29,cars_train/07557.jpg,BMW 3 Series Wagon 2012
7557,36,32,734,531,173,cars_train/07558.jpg,Ram C/V Cargo Van Minivan 2012
7558,20,235,342,345,96,cars_train/07559.jpg,Dodge Charger SRT-8 2009
7559,11,87,564,334,150,cars_train/07560.jpg,Lamborghini Aventador Coupe 2012
7560,155,117,471,317,78,cars_train/07561.jpg,Chrysler 300 SRT-8 2010
7561,60,177,589,453,23,cars_train/07562.jpg,Audi S4 Sedan 2007
7562,22,103,298,209,66,cars_train/07563.jpg,Chevrolet Malibu Hybrid Sedan 2010
7563,88,220,645,423,79,cars_train/07564.jpg,Chrysler Crossfire Convertible 2008
7564,6,267,1278,776,84,cars_train/07565.jpg,Dodge Caravan Minivan 1997
7565,5,4,214,121,16,cars_train/07566.jpg,Audi 100 Sedan 1994
7566,62,69,481,289,155,cars_train/07567.jpg,Lincoln Town Car Sedan 2011
7567,54,87,462,316,154,cars_train/07568.jpg,Land Rover LR2 SUV 2012
7568,21,48,434,206,51,cars_train/07569.jpg,Cadillac SRX SUV 2012
7569,50,50,469,207,54,cars_train/07570.jpg,Chevrolet Corvette Convertible 2012
7570,72,227,455,360,152,cars_train/07571.jpg,Lamborghini Diablo Coupe 2001
7571,55,601,1384,982,12,cars_train/07572.jpg,Audi A5 Coupe 2012
7572,52,89,424,269,91,cars_train/07573.jpg,Dodge Magnum Wagon 2008
7573,102,217,1218,739,25,cars_train/07574.jpg,BMW ActiveHybrid 5 Sedan 2012
7574,14,54,624,278,54,cars_train/07575.jpg,Chevrolet Corvette Convertible 2012
7575,67,74,558,404,97,cars_train/07576.jpg,Eagle Talon Hatchback 1998
7576,33,39,258,228,28,cars_train/07577.jpg,BMW 3 Series Sedan 2012
7577,35,79,257,214,51,cars_train/07578.jpg,Cadillac SRX SUV 2012
7578,68,155,489,399,148,cars_train/07579.jpg,Jeep Compass SUV 2012
7579,17,13,457,328,153,cars_train/07580.jpg,Land Rover Range Rover SUV 2012
7580,302,432,1226,802,137,cars_train/07581.jpg,Hyundai Sonata Sedan 2012
7581,147,161,523,427,180,cars_train/07582.jpg,Suzuki Aerio Sedan 2007
7582,206,268,1444,711,172,cars_train/07583.jpg,Porsche Panamera Sedan 2012
7583,37,164,626,380,64,cars_train/07584.jpg,Chevrolet Avalanche Crew Cab 2012
7584,66,78,768,522,49,cars_train/07585.jpg,Buick Enclave SUV 2012
7585,18,33,190,117,13,cars_train/07586.jpg,Audi TTS Coupe 2012
7586,34,172,992,613,67,cars_train/07587.jpg,Chevrolet TrailBlazer SS 2009
7587,37,81,484,282,147,cars_train/07588.jpg,Jeep Grand Cherokee SUV 2012
7588,34,87,394,289,107,cars_train/07589.jpg,Ford Freestar Minivan 2007
7589,34,224,980,700,23,cars_train/07590.jpg,Audi S4 Sedan 2007
7590,24,145,538,339,86,cars_train/07591.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
7591,24,44,264,163,31,cars_train/07592.jpg,BMW X5 SUV 2007
7592,141,126,646,400,142,cars_train/07593.jpg,Isuzu Ascender SUV 2008
7593,29,34,381,273,195,cars_train/07594.jpg,smart fortwo Convertible 2012
7594,100,101,351,214,141,cars_train/07595.jpg,Infiniti QX56 SUV 2011
7595,55,206,1240,640,149,cars_train/07596.jpg,Lamborghini Reventon Coupe 2008
7596,35,84,684,447,126,cars_train/07597.jpg,Honda Odyssey Minivan 2007
7597,5,116,579,335,42,cars_train/07598.jpg,Bentley Continental GT Coupe 2007
7598,7,66,615,359,9,cars_train/07599.jpg,Aston Martin Virage Convertible 2012
7599,18,168,626,402,49,cars_train/07600.jpg,Buick Enclave SUV 2012
7600,56,34,655,424,171,cars_train/07601.jpg,Plymouth Neon Coupe 1999
7601,28,111,450,304,92,cars_train/07602.jpg,Dodge Challenger SRT8 2011
7602,24,188,582,433,64,cars_train/07603.jpg,Chevrolet Avalanche Crew Cab 2012
7603,23,122,602,353,82,cars_train/07604.jpg,Dodge Caliber Wagon 2012
7604,31,44,256,172,43,cars_train/07605.jpg,Bentley Continental Flying Spur Sedan 2007
7605,118,397,682,619,163,cars_train/07606.jpg,Mercedes-Benz E-Class Sedan 2012
7606,6,1,251,186,173,cars_train/07607.jpg,Ram C/V Cargo Van Minivan 2012
7607,32,47,607,366,173,cars_train/07608.jpg,Ram C/V Cargo Van Minivan 2012
7608,17,12,275,183,194,cars_train/07609.jpg,Volvo XC90 SUV 2007
7609,102,271,1374,783,10,cars_train/07610.jpg,Aston Martin Virage Coupe 2012
7610,23,50,625,463,130,cars_train/07611.jpg,Hyundai Santa Fe SUV 2012
7611,16,68,397,242,116,cars_train/07612.jpg,Ford Fiesta Sedan 2012
7612,120,78,771,492,111,cars_train/07613.jpg,Ford GT Coupe 2006
7613,34,293,996,679,62,cars_train/07614.jpg,Chevrolet Sonic Sedan 2012
7614,51,110,512,342,93,cars_train/07615.jpg,Dodge Durango SUV 2012
7615,375,380,1196,820,172,cars_train/07616.jpg,Porsche Panamera Sedan 2012
7616,128,44,659,436,146,cars_train/07617.jpg,Jeep Liberty SUV 2012
7617,1,67,772,573,43,cars_train/07618.jpg,Bentley Continental Flying Spur Sedan 2007
7618,58,72,527,350,45,cars_train/07619.jpg,Bugatti Veyron 16.4 Coupe 2009
7619,40,53,332,243,138,cars_train/07620.jpg,Hyundai Elantra Touring Hatchback 2012
